Protein	Protein ID	Entry Name	Gene	contaminants	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Spectral Count	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Spectral Count	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Spectral Count	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Spectral Count	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Spectral Count	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Spectral Count	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Spectral Count	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Spectral Count	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Spectral Count	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Spectral Count	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Spectral Count	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Spectral Count	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Spectral Count	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Spectral Count	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Spectral Count	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Spectral Count	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Spectral Count	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Spectral Count	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Spectral Count	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Spectral Count	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Spectral Count	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Spectral Count	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Spectral Count	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Unique Spectral Count	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Unique Spectral Count	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Unique Spectral Count	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Unique Spectral Count	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Unique Spectral Count	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Unique Spectral Count	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Unique Spectral Count	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Unique Spectral Count	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Unique Spectral Count	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Unique Spectral Count	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Unique Spectral Count	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Unique Spectral Count	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Unique Spectral Count	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Unique Spectral Count	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Unique Spectral Count	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Unique Spectral Count	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Unique Spectral Count	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Unique Spectral Count	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Unique Spectral Count	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Unique Spectral Count	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Unique Spectral Count	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Unique Spectral Count	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Unique Spectral Count	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Unique Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Total Spectral Count	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Total Spectral Count	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Total Spectral Count	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Total Spectral Count	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Total Spectral Count	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Total Spectral Count	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Total Spectral Count	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Total Spectral Count	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Total Spectral Count	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Total Spectral Count	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Total Spectral Count	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Total Spectral Count	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Total Spectral Count	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Total Spectral Count	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Total Spectral Count	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Total Spectral Count	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Total Spectral Count	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Total Spectral Count	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Total Spectral Count	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Total Spectral Count	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Total Spectral Count	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Total Spectral Count	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Total Spectral Count	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Total Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Intensity	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Intensity	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Intensity	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Intensity	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Intensity	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Intensity	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Intensity	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Intensity	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Intensity	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Intensity	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Intensity	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Intensity	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Intensity	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Intensity	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Intensity	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Intensity	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Intensity	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Intensity	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Intensity	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Intensity	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Intensity	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Intensity	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Intensity	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Intensity	Indistinguishable Proteins
sp|Q62523|ZYX_MOUSE	Q62523	ZYX_MOUSE	Zyx	NA	564	Mus musculus	1:Experimental evidence at protein level	Zyxin	1	0.999	12	119	119	119	7	3	6	5	5	4	1	7	7	3	3	2	7	6	3	4	4	6	7	8	7	4	5	5	7	3	6	5	5	4	1	7	7	3	3	2	7	6	3	4	4	6	7	8	7	4	5	5	7	3	6	5	5	4	1	7	7	3	3	2	7	6	3	4	4	6	7	8	7	4	5	5	2.3505168E7	7835318.5	2.2916522E7	1.5291578E7	1.4528471E7	1.5068678E7	2905389	3.1149944E7	1.8757602E7	1.2673704E7	9920855	5898695.5	2.565266E7	2.0237206E7	1.4373336E7	9845090	7241657.5	1.7893354E7	3.5667148E7	4.5937428E7	3.7318444E7	1.3630362E7	1.5900571E7	2.0005854E7	
sp|Q63810|CANB1_MOUSE	Q63810	CANB1_MOUSE	Ppp3r1	NA	170	Mus musculus	1:Experimental evidence at protein level	Calcineurin subunit B type 1	1	0.999	5	13	13	13	3	1	0	0	1	0	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	3	1	0	0	1	0	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	3	1	0	0	1	0	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	3498668.5	1074239.4	0	0	2535812	0	0	976140.3	2576472.5	0	1332196.8	0	1758780.2	0	1626684	0	0	0	0	0	0	2422790.8	0	691508.75	
sp|Q63844|MK03_MOUSE	Q63844	MK03_MOUSE	Mapk3	NA	380	Mus musculus	1:Experimental evidence at protein level	Mitogen-activated protein kinase 3	1	0.999	4	15	12	27	0	1	1	0	1	0	0	2	0	0	2	0	2	0	2	0	0	0	1	1	0	0	0	2	0	1	1	0	1	0	0	2	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	2	1	2	2	1	2	1	0	2	1	0	2	0	2	0	2	0	0	0	2	2	1	1	1	2	0	866475.4	1055217.2	0	677147.9	0	0	3355719	0	0	2130797.5	0	3079414.5	0	3562691.5	0	0	0	1511163.8	1625428.5	0	0	0	3028631	
sp|Q63850|NUP62_MOUSE	Q63850	NUP62_MOUSE	Nup62	NA	526	Mus musculus	1:Experimental evidence at protein level	Nuclear pore glycoprotein p62	1	0.999	3	9	9	9	2	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	3607370.5	0	0	1510443.1	1735182	1664536.8	0	0	0	0	0	0	1532919.2	0	2580769.5	0	1585984.4	0	1702671.2	0	0	0	0	0	
sp|Q63918|CAVN2_MOUSE	Q63918	CAVN2_MOUSE	Cavin2	NA	418	Mus musculus	1:Experimental evidence at protein level	Caveolae-associated protein 2	1	0.9989	3	11	11	11	0	0	1	0	0	0	0	0	2	1	0	0	1	2	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	2	1	0	0	1	2	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	2	1	0	0	1	2	0	0	0	0	1	1	0	0	1	1	0	0	398401.9	0	0	0	0	0	1745096	1740987	0	0	1698358.5	2233338.8	0	0	0	0	2863518.5	153237.12	0	0	1354082.1	1422239.1	
sp|Q64010|CRK_MOUSE	Q64010	CRK_MOUSE	Crk	NA	304	Mus musculus	1:Experimental evidence at protein level	Adapter molecule crk	0.994	0.999	2	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675699.1	0	0	1181848.5	0	0	0	0	0	0	0	0	0	0	0	
sp|Q64012|RALY_MOUSE	Q64012	RALY_MOUSE	Raly	NA	312	Mus musculus	1:Experimental evidence at protein level	RNA-binding protein Raly	1	0.999	10	72	72	72	2	2	4	5	4	3	0	4	3	2	4	3	4	4	2	3	4	2	4	2	2	2	3	4	2	2	4	5	4	3	0	4	3	2	4	3	4	4	2	3	4	2	4	2	2	2	3	4	2	2	4	5	4	3	0	4	3	2	4	3	4	4	2	3	4	2	4	2	2	2	3	4	4764238.5	2787650.5	6336389.5	6710527.5	5231881	2863451.8	0	6606656	5716703	6366433	6320459	3068214	7210028	8752392	4952412.5	4771787	6559330	2758982.5	1.1265945E7	5918259	7099584	5780954	6069005	9181421	
sp|Q640N1|AEBP1_MOUSE	Q640N1	AEBP1_MOUSE	Aebp1	NA	1128	Mus musculus	1:Experimental evidence at protein level	Adipocyte enhancer-binding protein 1	0.9582	0.999	1	5	5	5	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	534986.75	0	0	0	0	0	1060958.1	651185.5	0	0	754275.94	0	840036.8	0	0	0	0	0	0	0	0	
sp|Q64105|SPRE_MOUSE	Q64105	SPRE_MOUSE	Spr	NA	261	Mus musculus	1:Experimental evidence at protein level	Sepiapterin reductase	1	0.999	4	12	12	12	2	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	2756032.5	0	1144453.9	0	0	0	179009.67	840848.9	0	0	880042	425580.03	0	1163589.9	1346837.9	976642.3	770757.56	0	1599749.8	0	0	0	0	0	
sp|Q64133|AOFA_MOUSE	Q64133	AOFA_MOUSE	Maoa	NA	526	Mus musculus	1:Experimental evidence at protein level	Amine oxidase [flavin-containing] A	1	0.999	11	87	82	87	4	5	5	2	3	3	1	1	5	7	2	3	4	7	5	4	3	2	7	2	3	2	1	6	4	5	5	2	3	3	1	1	5	6	2	3	4	6	4	4	3	2	6	2	3	2	1	5	4	5	5	2	3	3	1	1	5	7	2	3	4	7	5	4	3	2	7	2	3	2	1	6	1.0631677E7	1.0202882E7	1.0391298E7	6307555	8449825	6124489	1160754.5	1428156	1.0675375E7	2.318932E7	2898882	3100842	1.360552E7	1.8516276E7	1.3577465E7	1.2952323E7	8025761	3668915.5	2.2872466E7	3921508	7442470.5	5528367.5	2496223.8	1.2021476E7	
sp|Q64152|BTF3_MOUSE	Q64152	BTF3_MOUSE	Btf3	NA	204	Mus musculus	1:Experimental evidence at protein level	Transcription factor BTF3	1	0.999	6	54	41	54	4	2	4	1	2	1	3	3	2	3	4	3	4	3	3	2	0	1	4	1	2	1	0	1	4	2	3	1	2	1	1	3	2	2	4	2	2	2	3	2	0	0	2	1	1	0	0	1	4	2	4	1	2	1	3	3	2	3	4	3	4	3	3	2	0	1	4	1	2	1	0	1	7912075	1929397.2	4976982	523739.5	3831390.2	318505.16	2.5959632E7	5919883	3892069.8	8608392	4363221	3619491.2	1.1390664E7	4331414	2804471	1832267.5	0	2408356.8	1.1999912E7	7567848	7180276.5	5523846	0	0	
sp|Q64213|SF01_MOUSE	Q64213	SF01_MOUSE	Sf1	NA	653	Mus musculus	1:Experimental evidence at protein level	Splicing factor 1	1	0.999	5	26	26	26	1	3	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	2	1	3	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	2	1	3	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	2	1980590.1	3691612.2	2077139.8	2397247.5	1492776.2	1390642.8	0	1639187.5	1783428.8	1613558.9	1957358.5	1107354	2250680.2	1790694.5	2007321.5	1683905.8	1530432	1105559.9	1891129.5	1447938.2	4419690.5	0	0	2826707.5	
sp|Q64253|LY6E_MOUSE	Q64253	LY6E_MOUSE	Ly6e	NA	136	Mus musculus	1:Experimental evidence at protein level	Lymphocyte antigen 6E	0.9582	0.999	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310875.2	0	0	811720.7	0	0	0	0	0	0	
sp|Q64261|CDK6_MOUSE	Q64261	CDK6_MOUSE	Cdk6	NA	326	Mus musculus	1:Experimental evidence at protein level	Cyclin-dependent kinase 6	0.9998	0.999	3	2	2	25	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	1023745.4	0	0	0	0	0	0	0	0	0	422624.03	0	0	0	0	0	0	0	0	0	0	0	
sp|Q64282|IFIT1_MOUSE	Q64282	IFIT1_MOUSE	Ifit1	NA	463	Mus musculus	1:Experimental evidence at protein level	Interferon-induced protein with tetratricopeptide repeats 1	1	0.999	19	212	207	212	6	8	10	9	8	16	4	7	12	8	13	7	12	12	10	7	9	8	9	10	6	8	7	6	6	8	10	9	8	16	4	7	11	7	12	7	12	12	10	7	9	8	9	9	6	7	7	6	6	8	10	9	8	16	4	7	12	8	13	7	12	12	10	7	9	8	9	10	6	8	7	6	2.7196528E7	2.3373244E7	4.3470704E7	3.614622E7	2.7878472E7	5.9989092E7	2.0784424E7	2.3457468E7	4.385636E7	2.9794006E7	6.095051E7	1.8505526E7	6.468639E7	4.2200972E7	6.772133E7	3.634617E7	4.5305804E7	2.608526E7	3.4799356E7	3.2094706E7	3.1879746E7	3.565055E7	2.1632788E7	2.2938656E7	
sp|Q64310|SURF4_MOUSE	Q64310	SURF4_MOUSE	Surf4	NA	269	Mus musculus	1:Experimental evidence at protein level	Surfeit locus protein 4	1	0.999	4	65	65	65	2	3	5	3	4	3	2	4	4	5	3	4	4	5	2	5	2	3	1	0	1	0	0	0	2	3	5	3	4	3	2	4	4	5	3	4	4	5	2	5	2	3	1	0	1	0	0	0	2	3	5	3	4	3	2	4	4	5	3	4	4	5	2	5	2	3	1	0	1	0	0	0	6194263.5	6190990.5	1.3390109E7	6075901	9373692	5271142.5	1.197091E7	7848364	1.2895166E7	1.1374462E7	6885479	4464999	1.5209531E7	1.2925748E7	6301782	1.111938E7	3416616.5	3082293.2	2049213	0	165890.58	0	0	0	
sp|Q64314|CD34_MOUSE	Q64314	CD34_MOUSE	Cd34	NA	382	Mus musculus	1:Experimental evidence at protein level	Hematopoietic progenitor cell antigen CD34	0.9582	0.999	1	3	3	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1328339	0	0	0	0	497933.8	0	0	0	0	0	1476631.6	0	0	0	0	0	0	0	0	0	
sp|Q64337|SQSTM_MOUSE	Q64337	SQSTM_MOUSE	Sqstm1	NA	442	Mus musculus	1:Experimental evidence at protein level	Sequestosome-1	1	0.999	3	27	27	27	0	2	2	3	0	3	0	2	0	0	1	2	1	1	2	1	2	0	0	1	1	1	0	2	0	2	2	3	0	3	0	2	0	0	1	2	1	1	2	1	2	0	0	1	1	1	0	2	0	2	2	3	0	3	0	2	0	0	1	2	1	1	2	1	2	0	0	1	1	1	0	2	0	2963082.5	2854833.2	3791372	0	3684010.8	0	2311264.5	0	0	1641557.4	1579859.1	1628311.4	1772362.6	3404779	1497412.8	2327599.8	0	0	1011985	2553436.5	967909.6	0	2168160.5	
sp|Q64339|ISG15_MOUSE	Q64339	ISG15_MOUSE	Isg15	NA	161	Mus musculus	1:Experimental evidence at protein level	Ubiquitin-like protein ISG15	1	0.999	12	195	195	195	8	10	6	8	6	9	4	9	11	7	8	6	12	10	12	8	7	7	9	9	7	9	7	6	8	10	6	8	6	9	4	9	11	7	8	6	12	10	12	8	7	7	9	9	7	9	7	6	8	10	6	8	6	9	4	9	11	7	8	6	12	10	12	8	7	7	9	9	7	9	7	6	1.1649104E8	1.4315827E8	1.0553618E8	1.24884984E8	9.608545E7	1.3229543E8	1.3402476E8	1.1450431E8	1.6708918E8	1.2898711E8	1.5962717E8	5.7257684E7	1.8628216E8	1.5556624E8	2.1605008E8	1.26768184E8	1.2487842E8	9.629174E7	1.24402536E8	9.928387E7	6.5806268E7	1.000927E8	4.275137E7	6.1640092E7	
sp|Q64345|IFIT3_MOUSE	Q64345	IFIT3_MOUSE	Ifit3	NA	403	Mus musculus	1:Experimental evidence at protein level	Interferon-induced protein with tetratricopeptide repeats 3	1	0.999	12	87	78	117	4	2	3	3	4	8	1	2	4	4	3	3	2	5	5	6	5	2	3	6	3	8	1	0	4	2	3	3	4	7	1	2	4	4	3	3	2	4	4	5	4	1	3	6	2	6	1	0	5	3	4	4	5	9	2	3	5	5	3	5	3	7	7	8	6	4	5	7	4	9	2	2	9547376	3183011	6546695	6749896	6530242.5	1.6866326E7	3998557.8	2833150.2	7410104	9322924	1.1310988E7	3733110.8	6983583	1.233421E7	1.3461167E7	1.1819444E7	1.1595622E7	1865986.1	8424201	1.6155354E7	6318133.5	2.4037074E7	825652.94	0	
sp|Q64364|ARF_MOUSE	Q64364	ARF_MOUSE	Cdkn2a	NA	169	Mus musculus	1:Experimental evidence at protein level	Tumor suppressor ARF	1	0.999	3	8	8	8	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	314138.2	0	0	0	0	0	0	0	0	0	293412.25	678382	0	5298151.5	4902534.5	0	0	0	0	328081.94	0	3971248	0	
sp|Q64433|CH10_MOUSE	Q64433	CH10_MOUSE	Hspe1	NA	102	Mus musculus	1:Experimental evidence at protein level	"10 kDa heat shock protein, mitochondrial"	1	0.999	8	212	212	212	8	9	8	9	7	7	6	8	10	11	8	7	11	9	11	9	11	9	10	7	11	10	8	8	8	9	8	9	7	7	6	8	10	11	8	7	11	9	11	9	11	9	10	7	11	10	8	8	8	9	8	9	7	7	6	8	10	11	8	7	11	9	11	9	11	9	10	7	11	10	8	8	1.26991784E8	1.3149471E8	1.3324165E8	1.3581477E8	8.908509E7	8.414274E7	1.309287E8	1.2527101E8	1.3733291E8	2.609677E8	1.450338E8	8.800483E7	2.3040826E8	1.7194528E8	1.864205E8	1.5227512E8	1.4588384E8	8.888835E7	1.914435E8	1.15279864E8	1.3580869E8	1.0443195E8	6.867139E7	9.5839016E7	
sp|Q64435|UD16_MOUSE	Q64435	UD16_MOUSE	Ugt1a6	NA	531	Mus musculus	1:Experimental evidence at protein level	UDP-glucuronosyltransferase 1-6	1	0.9989	5	6	6	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	3	0	1	0	0	0	0	1	1	1	0	0	2	1	1	1	2	0	1	3	1	4	1	1	3110869.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574755.4	1054230.1	1745792.6	0	2090006.6	
sp|Q64442|DHSO_MOUSE	Q64442	DHSO_MOUSE	Sord	NA	357	Mus musculus	1:Experimental evidence at protein level	Sorbitol dehydrogenase	0.9999	0.999	2	13	13	13	0	0	2	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	2	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	2	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	3454158.5	1388752.4	2682334.2	930610.5	0	0	1778475	0	0	0	0	901737	0	1734086.5	0	0	2449045.5	2288127	0	0	0	3946145.2	
sp|Q64449|MRC2_MOUSE	Q64449	MRC2_MOUSE	Mrc2	NA	1479	Mus musculus	1:Experimental evidence at protein level	C-type mannose receptor 2	1	0.999	4	4	4	4	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	589858	0	0	0	0	0	0	1713876.2	0	595998.94	0	0	0	0	0	0	0	0	0	415783.3	0	0	
sp|Q64471|GSTT1_MOUSE	Q64471	GSTT1_MOUSE	Gstt1	NA	240	Mus musculus	1:Experimental evidence at protein level	Glutathione S-transferase theta-1	0.9998	0.999	2	6	6	6	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	1095672.8	0	0	0	0	0	0	0	0	0	1362128.2	1237188.1	0	0	0	0	0	740680.2	0	0	0	2117219.2	
sp|Q64511|TOP2B_MOUSE	Q64511	TOP2B_MOUSE	Top2b	NA	1612	Mus musculus	1:Experimental evidence at protein level	DNA topoisomerase 2-beta	0.9997	0.999	10	3	3	46	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	1	4	3	3	4	0	4	2	4	1	1	1	3	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	837200.1	0	1004222.5	0	0	0	0	0	992627.2	0	0	0	0	0	
